codigo,tipo,descricao,cidade,estado,data,ano,hora,aeronave_liberada,status_investigacao,aeronaves_envolvidas,ocorrencia_saida_pista,aeronave_tipo,aeronave_fabricante,motor_tipo,aeronave_motor_quantidade,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_fase_operacao,aeronave_nivel_dano
53347,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,BELO HORIZONTE,MG,2015-06-13,2015,14:25:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,6,0,BRASIL,DECOLAGEM,NENHUM
53348,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS PINHAIS,PR,2015-06-17,2015,14:11:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1980,BRASIL,POUSO,NENHUM
53349,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,PORTO ALEGRE,RS,2015-06-15,2015,20:42:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1999,BRASIL,DECOLAGEM,NENHUM
53351,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MARABÁ,PA,2015-07-01,2015,13:39:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,TURBOÉLICE,BIMOTOR,34,2004,BRASIL,CRUZEIRO,NENHUM
53353,INCIDENTE,FALHA DO MOTOR EM VOO,COARI,AM,2011-02-23,2011,09:50:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,SIKORSKY AIRCRAFT,TURBOEIXO,BIMOTOR,21,1975,BRASIL,APROXIMAÇÃO FINAL,NENHUM
53354,INCIDENTE,ESTOURO DE PNEU,UBERLÂNDIA,MG,2015-07-07,2015,22:50:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,75,2012,BRASIL,POUSO,LEVE
53355,INCIDENTE GRAVE,OUTROS,MACAÉ,RJ,2015-06-28,2015,11:46:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,SIKORSKY AIRCRAFT,TURBOEIXO,BIMOTOR,14,2003,BRASIL,DECOLAGEM VERTICAL,NENHUM
53356,ACIDENTE,PERDA DE CONTROLE NO SOLO,BLUMENAU,SC,2015-07-05,2015,18:15:00,SIM,FINALIZADA,1,SIM,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,2,1992,BRASIL,POUSO,SUBSTANCIAL
53357,INCIDENTE GRAVE,COM TREM DE POUSO,BELÉM,PA,2015-07-03,2015,13:35:00,SIM,FINALIZADA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,6,1979,BRASIL,CORRIDA APÓS POUSO,LEVE
53358,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SANTA INÊS,MA,2015-07-07,2015,20:00:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,BELL HELICOPTER,TURBOEIXO,MONOMOTOR,7,2010,BRASIL,POUSO,SUBSTANCIAL
53359,ACIDENTE,POUSO ANTES DA PISTA,TATUÍ,SP,2015-07-09,2015,16:15:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,2006,BRASIL,POUSO,SUBSTANCIAL
53360,ACIDENTE,FALHA DO MOTOR EM VOO,CAUCAIA,CE,2015-07-10,2015,14:50:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BRITTEN-NORMAN,PISTÃO,BIMOTOR,10,1973,BRASIL,DESCIDA,SUBSTANCIAL
53361,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,RIBEIRÃO PRETO,SP,2015-07-07,2015,12:40:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,3,1993,BRASIL,POUSO,LEVE
53362,INCIDENTE,COM TREM DE POUSO,UBERLÂNDIA,MG,2015-07-10,2015,13:49:00,INDETERMINADO,FINALIZADA,1,NÃO,ULTRALEVE,RUPERT INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,0,0,BRASIL,POUSO,LEVE
53363,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MANAUS,AM,2015-07-04,2015,20:02:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,INDETERMINADO,INDETERMINADO,0,1991,ESTADOS UNIDOS,CRUZEIRO,NENHUM
53364,INCIDENTE,ESTOURO DE PNEU,TERESINA,PI,2015-07-13,2015,14:58:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,FERNANDO SOARES GURGEL,PISTÃO,MONOMOTOR,4,2012,BRASIL,POUSO,LEVE
53370,ACIDENTE,PERDA DE CONTROLE NO SOLO,SAPEZAL,MT,2015-06-29,2015,19:40:00,SIM,ATIVA,1,NÃO,AVIÃO,AIR TRACTOR,TURBOÉLICE,MONOMOTOR,1,2000,BRASIL,DECOLAGEM,SUBSTANCIAL
53371,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CONFINS,MG,2015-07-19,2015,22:00:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,199,2014,BRASIL,CRUZEIRO,NENHUM
53372,ACIDENTE,PERDA DE CONTROLE EM VOO,CHAPADA DOS GUIMARÃES,MT,2015-07-10,2015,20:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,1999,BRASIL,MANOBRA,SUBSTANCIAL
53373,ACIDENTE,PERDA DE CONTROLE NO SOLO,LONDRINA,PR,2015-07-21,2015,17:25:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,BELL HELICOPTER,TURBOEIXO,MONOMOTOR,5,1992,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
53374,ACIDENTE,FALHA DO MOTOR EM VOO,ITAITUBA,PA,2015-07-14,2015,19:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,INDETERMINADO,INDETERMINADO,0,1985,BRASIL,CRUZEIRO,SUBSTANCIAL
53375,ACIDENTE,PERDA DE CONTROLE EM VOO,MANAUS,AM,2015-07-23,2015,19:59:00,INDETERMINADO,ATIVA,1,NÃO,ANFÍBIO,CESSNA AIRCRAFT,TURBOÉLICE,MONOMOTOR,10,2004,BRASIL,DECOLAGEM,SUBSTANCIAL
53376,ACIDENTE,PERDA DE CONTROLE EM VOO,RIO VERDE,GO,2015-07-19,2015,00:15:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,INDETERMINADO,INDETERMINADO,0,1964,BRASIL,ARREMETIDA NO AR,DESTRUÍDA
53377,ACIDENTE,POUSO BRUSCO,CRUZ ALTA,RS,2015-07-25,2015,18:40:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,2,1962,BRASIL,POUSO,SUBSTANCIAL
53378,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,PONTA GROSSA,PR,2015-07-25,2015,20:00:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,KAPPA 77,PISTÃO,MONOMOTOR,2,2003,BRASIL,VOO A BAIXA ALTURA,SUBSTANCIAL
53379,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,IBATÉ,SP,2015-07-24,2015,19:15:00,INDETERMINADO,INDETERMINADA,1,NÃO,AVIÃO,ALBERTO BENEDITO PAULO IRALAH,PISTÃO,MONOMOTOR,4,2010,BRASIL,DESCIDA,SUBSTANCIAL
53380,ACIDENTE,FALHA DO MOTOR EM VOO,MONTENEGRO,RS,2015-06-27,2015,18:30:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,1997,BRASIL,DECOLAGEM,SUBSTANCIAL
53381,ACIDENTE,FALHA DO MOTOR EM VOO,CONSELHEIRO LAFAIETE,MG,2015-06-29,2015,18:00:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,ANTONINO MOTA,PISTÃO,MONOMOTOR,2,2011,BRASIL,CRUZEIRO,SUBSTANCIAL
53382,INCIDENTE,FALHA DO MOTOR EM VOO,CAMPO GRANDE,MS,2015-07-28,2015,19:34:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,4,1973,BRASIL,CRUZEIRO,SUBSTANCIAL
53385,INCIDENTE,COM TREM DE POUSO,LONDRINA,PR,2015-07-04,2015,16:35:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,PISTÃO,BIMOTOR,6,2002,BRASIL,CIRCUITO DE TRÁFEGO,NENHUM
53386,INCIDENTE,COLISÃO COM AVE,SÃO PAULO,SP,2015-06-30,2015,12:45:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CHINCUL SACAIFI,PISTÃO,MONOMOTOR,4,1991,BRASIL,DECOLAGEM,LEVE
53387,INCIDENTE,ESTOURO DE PNEU,SÃO JOSÉ DOS CAMPOS,SP,2015-07-27,2015,15:45:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,6,2001,BRASIL,POUSO,LEVE
53388,INCIDENTE,ESTOURO DE PNEU,SÃO PAULO,SP,2015-07-28,2015,19:07:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,DIAMOND AIRCRAFT,PISTÃO,MONOMOTOR,1,2014,BRASIL,POUSO,LEVE
53389,INCIDENTE,F.O.D.,VILHENA,RO,2015-07-06,2015,11:31:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,MITSUBISHI,TURBOÉLICE,BIMOTOR,10,1978,BRASIL,CHEQUE DE MOTOR OU ROTOR,LEVE
53390,INCIDENTE,POUSO LONGO,IGARASSU,PE,2015-05-16,2015,12:28:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,1977,BRASIL,CORRIDA APÓS POUSO,NENHUM
53391,INCIDENTE,ESTOURO DE PNEU,JOINVILLE,SC,2015-06-10,2015,17:46:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1992,BRASIL,DECOLAGEM,NENHUM
53392,INCIDENTE,COLISÃO COM AVE,MACAÉ,RJ,2015-06-19,2015,17:54:00,INDETERMINADO,FINALIZADA,1,NÃO,HELICÓPTERO,AGUSTA,TURBOEIXO,BIMOTOR,17,2013,BRASIL,DECOLAGEM,NENHUM
53402,INCIDENTE,COM TREM DE POUSO,SÃO JOSÉ DOS CAMPOS,SP,2015-07-10,2015,19:58:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,125,0,BRASIL,DECOLAGEM,NENHUM
53410,INCIDENTE,COM TREM DE POUSO,CORUMBÁ,MS,2015-07-12,2015,17:30:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,75,2011,BRASIL,DECOLAGEM,NENHUM
53411,INCIDENTE,COM TREM DE POUSO,GUARULHOS,SP,2015-07-11,2015,04:22:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,TRIMOTOR,5,1983,BRASIL,TÁXI,LEVE
53412,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,MACAÉ,RJ,2015-03-24,2015,16:35:00,INDETERMINADO,ATIVA,1,NÃO,HELICÓPTERO,AGUSTA,TURBOEIXO,BIMOTOR,14,2009,BRASIL,CRUZEIRO,NENHUM
53413,INCIDENTE,OUTROS,LONDRINA,PR,2015-07-10,2015,17:20:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,6,2011,BRASIL,DECOLAGEM,NENHUM
53416,INCIDENTE,ESTOURO DE PNEU,SÃO PAULO,SP,2015-07-11,2015,16:51:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,BIMOTOR,6,2000,BRASIL,TÁXI,NENHUM
53417,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,2015-07-18,2015,00:03:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,7,1984,BRASIL,POUSO,NENHUM
53418,ACIDENTE,INDETERMINADO,DIVINÓPOLIS,MG,2015-07-11,2015,16:14:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,1998,BRASIL,DECOLAGEM,DESTRUÍDA
53419,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,2015-07-23,2015,13:40:00,INDETERMINADO,INDETERMINADA,1,SIM,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,2007,BRASIL,POUSO,SUBSTANCIAL
53420,INCIDENTE,ESTOURO DE PNEU,COARI,AM,2015-07-22,2015,13:09:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1976,BRASIL,CORRIDA APÓS POUSO,NENHUM
53421,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SÃO PAULO,SP,2015-07-20,2015,14:05:00,INDETERMINADO,FINALIZADA,1,NÃO,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,2,2007,BRASIL,POUSO,NENHUM
53422,INCIDENTE,ESTOURO DE PNEU,GOIÂNIA,GO,2015-07-05,2015,00:50:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,6,1976,BRASIL,POUSO,NENHUM
53423,ACIDENTE,POUSO BRUSCO,ARACAJU,SE,2015-08-01,2015,12:50:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1974,BRASIL,POUSO,SUBSTANCIAL
53424,INCIDENTE,PERDA DE COMPONENTE EM VOO,CURITIBA,PR,2015-08-09,2015,17:35:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,75,2011,BRASIL,DECOLAGEM,LEVE
53426,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMPINAS,SP,2015-08-11,2015,16:45:00,SIM,FINALIZADA,1,SIM,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,4,1936,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
53427,ACIDENTE,FALHA DO MOTOR EM VOO,ITARIRI,SP,2015-08-13,2015,12:50:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CHINCUL SACAIFI,PISTÃO,MONOMOTOR,1,1992,BRASIL,ESPECIALIZADA,SUBSTANCIAL
53428,ACIDENTE,POUSO BRUSCO,GOIÂNIA,GO,2015-08-06,2015,11:35:00,SIM,FINALIZADA,1,SIM,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,2,1993,BRASIL,POUSO,LEVE
53430,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,CUIABÁ,MT,2015-08-13,2015,02:50:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,197,2008,BRASIL,DESCIDA,NENHUM
53431,ACIDENTE,PERDA DE CONTROLE EM VOO,TUMIRITINGA,MG,2015-07-14,2015,20:00:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,2002,BRASIL,VOO A BAIXA ALTURA,DESTRUÍDA
53432,INCIDENTE,COLISÃO COM AVE,CAMPO BELO,MG,2015-07-17,2015,19:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,6,1980,BRASIL,DESCIDA,LEVE
53433,ACIDENTE,PERDA DE CONTROLE EM VOO,MARINGÁ,PR,2012-04-28,2012,20:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,4,1973,BRASIL,APROXIMAÇÃO FINAL,SUBSTANCIAL
53434,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUNDIAÍ,SP,2015-08-11,2015,12:20:00,SIM,FINALIZADA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,1980,BRASIL,ARREMETIDA NO SOLO,SUBSTANCIAL
53435,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BOA VISTA,RR,2015-08-15,2015,14:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,1998,BRASIL,VOO A BAIXA ALTURA,SUBSTANCIAL
53436,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,ITÁPOLIS,SP,2015-08-17,2015,12:45:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,2,1961,BRASIL,POUSO,SUBSTANCIAL
53437,ACIDENTE,INDETERMINADO,SANTA ISABEL DO IVAÍ,PR,2014-11-21,2014,10:05:00,SIM,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,1976,BRASIL,ESPECIALIZADA,SUBSTANCIAL
53438,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SÃO JOSÉ DOS AUSENTES,RS,2015-07-30,2015,15:07:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,BELL HELICOPTER,TURBOEIXO,MONOMOTOR,5,1995,BRASIL,RETA FINAL,SUBSTANCIAL
53440,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,UBERLÂNDIA,MG,2015-08-06,2015,18:48:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,112,2008,BRASIL,CRUZEIRO,NENHUM
53441,INCIDENTE,FOGO NO SOLO,ILHÉUS,BA,2015-08-06,2015,18:30:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PARADISE INDUSTRIA AERONAUTICA LTDA,PISTÃO,MONOMOTOR,4,2013,BRASIL,ESTACIONAMENTO,LEVE
53442,INCIDENTE,OUTROS,SANTARÉM,PA,2015-08-06,2015,14:19:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,6,1973,BRASIL,POUSO,NENHUM
53449,INCIDENTE,ESTOURO DE PNEU,NAVEGANTES,SC,2015-08-16,2015,19:20:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,TURBOÉLICE,BIMOTOR,8,1968,BRASIL,INDETERMINADA,NENHUM
53450,INCIDENTE,ESTOURO DE PNEU,BELO HORIZONTE,MG,2015-08-20,2015,19:41:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,7,1974,BRASIL,CORRIDA APÓS POUSO,LEVE
53451,INCIDENTE,ESTOURO DE PNEU,JUNDIAÍ,SP,2015-08-23,2015,20:05:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,7,1984,BRASIL,POUSO,LEVE
53452,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,LONDRINA,PR,2015-08-13,2015,18:02:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,4,1950,BRASIL,APROXIMAÇÃO FINAL,NENHUM
53453,INCIDENTE,COLISÃO COM AVE,RIO DE JANEIRO,RJ,2015-08-19,2015,13:00:00,INDETERMINADO,FINALIZADA,1,NÃO,HELICÓPTERO,EUROCOPTER FRANCE,TURBOEIXO,MONOMOTOR,7,2004,BRASIL,CRUZEIRO,LEVE
53454,INCIDENTE,ESTOURO DE PNEU,CURITIBA,PR,2015-08-18,2015,14:10:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1977,BRASIL,CORRIDA APÓS POUSO,LEVE
53455,INCIDENTE,FALHA DO MOTOR EM VOO,SÃO PAULO,SP,2015-06-26,2015,03:05:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,0,0,BRASIL,APROXIMAÇÃO FINAL,NENHUM
53462,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PELOTAS,RS,2015-08-29,2015,17:30:00,SIM,FINALIZADA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1956,BRASIL,POUSO,SUBSTANCIAL
53463,ACIDENTE,PANE SECA,PACAEMBU,SP,2015-08-24,2015,15:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,1,1978,BRASIL,ESPECIALIZADA,SUBSTANCIAL
53465,ACIDENTE,PERDA DE CONTROLE EM VOO,PIRACANJUBA,GO,2015-08-09,2015,12:30:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,TRIKE ICAROS LTDA,PISTÃO,MONOMOTOR,1,0,BRASIL,DECOLAGEM,SUBSTANCIAL
53466,ACIDENTE,COM TREM DE POUSO,GOIÂNIA,GO,2015-08-27,2015,13:12:00,SIM,FINALIZADA,1,SIM,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,6,2003,BRASIL,POUSO,SUBSTANCIAL
53467,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,NOVA ESPERANÇA,PR,2015-08-16,2015,16:30:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,3,1999,BRASIL,VOO A BAIXA ALTURA,INDETERMINADO
53468,ACIDENTE,FALHA DO MOTOR EM VOO,MARIÁPOLIS,SP,2015-08-30,2015,19:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,6,1980,BRASIL,CRUZEIRO,SUBSTANCIAL
53469,ACIDENTE,FALHA DO MOTOR EM VOO,SÃO FÉLIX DO XINGU,PA,2015-08-30,2015,18:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,7,1977,BRASIL,CRUZEIRO,SUBSTANCIAL
53470,ACIDENTE,PERDA DE CONTROLE EM VOO,PORTO BELO,SC,2015-08-23,2015,20:20:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,INDETERMINADO,INDETERMINADO,INDETERMINADO,0,2015,BRASIL,DECOLAGEM,DESTRUÍDA
53471,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BELO HORIZONTE,MG,2015-08-31,2015,14:57:00,SIM,FINALIZADA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1976,BRASIL,TÁXI,LEVE
53472,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLINAS DO TOCANTINS,TO,2015-07-28,2015,21:05:00,INDETERMINADO,INDETERMINADA,1,NÃO,TRIKE,INDETERMINADO,INDETERMINADO,INDETERMINADO,0,2015,BRASIL,DECOLAGEM,SUBSTANCIAL
53473,ACIDENTE,FALHA ESTRUTURAL,MIRASSOL,SP,2015-08-21,2015,20:50:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,INDETERMINADO,INDETERMINADO,INDETERMINADO,0,2000,BRASIL,CRUZEIRO,SUBSTANCIAL
53474,ACIDENTE,PANE SECA,BELÉM,PA,2015-09-13,2015,13:17:00,INDETERMINADO,INDETERMINADA,1,NÃO,INDETERMINADO,INDETERMINADO,INDETERMINADO,SEM TRAÇÃO,0,0,BRASIL,CRUZEIRO,SUBSTANCIAL
53475,INCIDENTE,ESTOURO DE PNEU,JUNDIAÍ,SP,2015-09-01,2015,14:50:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,7,1984,BRASIL,TÁXI,NENHUM
53476,INCIDENTE,ESTOURO DE PNEU,FLORIANÓPOLIS,SC,2015-08-31,2015,21:30:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,INDETERMINADO,SEM TRAÇÃO,0,1979,BRASIL,CORRIDA APÓS POUSO,LEVE
53477,ACIDENTE,OUTROS,LAVÍNIA,SP,2015-09-04,2015,05:00:00,SIM,FINALIZADA,1,SIM,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1980,BRASIL,POUSO,SUBSTANCIAL
53478,INCIDENTE,OUTROS,RONDONÓPOLIS,MT,2015-08-22,2015,12:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,8,1982,BRASIL,DECOLAGEM,NENHUM
53480,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CONFINS,MG,2015-09-09,2015,14:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,125,2011,BRASIL,DECOLAGEM,NENHUM
53481,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SALVADOR,BA,2015-09-11,2015,11:06:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,129,2008,BRASIL,CRUZEIRO,NENHUM
53482,ACIDENTE,PERDA DE CONTROLE EM VOO,PIRENÓPOLIS,GO,2015-09-20,2015,21:10:00,INDETERMINADO,INDETERMINADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,2007,BRASIL,MANOBRA,DESTRUÍDA
53483,INCIDENTE,ESTOURO DE PNEU,JUNDIAÍ,SP,2015-09-20,2015,21:05:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,7,1984,BRASIL,POUSO,LEVE
53484,ACIDENTE,FALHA DO MOTOR EM VOO,ANGRA DOS REIS,RJ,2015-09-18,2015,13:30:00,INDETERMINADO,INDETERMINADA,1,NÃO,INDETERMINADO,INDETERMINADO,INDETERMINADO,SEM TRAÇÃO,0,2008,BRASIL,CRUZEIRO,SUBSTANCIAL
53485,ACIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,CASA BRANCA,SP,2015-09-20,2015,17:30:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AEROMOT,PISTÃO,MONOMOTOR,2,2007,BRASIL,ESPECIALIZADA,SUBSTANCIAL
